Signal Type,Msg,Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
BCI,msg,28906.73047029,-187500.02235174447,-187500.02235174447,-159783.2110265745,-142136.57583434295,-147375.31064454446,-147268.8045822149,-144993.70992108702,-122175.57396597553
BCI,msg,28906.734437199,-187500.02235174447,-187500.02235174447,-159646.17248131902,-141978.012559177,-147175.66486306966,-147170.54631358938,-144948.91702519858,-122096.87347374839
BCI,msg,28906.739327227,-187500.02235174447,-187500.02235174447,-159783.6133579747,-142152.8479043064,-147381.50207775857,-147283.60143704433,-145017.04514229836,-122153.22222152022
BCI,msg,28906.743338614,-187500.02235174447,-187500.02235174447,-159902.07760358782,-142289.66293211735,-147551.84472225246,-147369.2309700526,-145057.3900410402,-122219.20457115228
BCI,msg,28906.747344037,-187500.02235174447,-187500.02235174447,-159808.4237943201,-142166.12484051287,-147407.81008098245,-147287.0659574349,-145003.65644736963,-122180.40194277787
BCI,msg,28906.750427601,-187500.02235174447,-187500.02235174447,-159643.35616151764,-141971.17292537368,-147166.92533098764,-147163.63962455268,-144941.49624603943,-122090.72674402318
BCI,msg,28906.754412349,-187500.02235174447,-187500.02235174447,-159741.03328478735,-142100.07543564742,-147315.5197281265,-147248.3527360383,-144996.9285722886,-122125.84133456247
BCI,msg,28906.758380188,-187500.02235174447,-187500.02235174447,-159889.96295809306,-142275.76014706615,-147532.1751871318,-147358.83740888088,-145052.226788071,-122205.45824831228
BCI,msg,28906.762385306,-187500.02235174447,-187500.02235174447,-159834.70944579953,-142197.8643176394,-147443.48346513315,-147306.73549255557,-145015.52522367542,-122188.42621903733
BCI,msg,28906.76736943,-187500.02235174447,-187500.02235174447,-159656.70015295746,-141984.02517843546,-147182.3927381507,-147170.0322234669,-144943.28438559585,-122096.13586618137
BCI,msg,28906.771365797,-187500.02235174447,-187500.02235174447,-159700.8001447678,-142050.1863420232,-147254.94650065262,-147213.95340132157,-144976.2085051785,-122101.47793310619
BCI,msg,28906.775432458,-187500.02235174447,-187500.02235174447,-159872.57330090684,-142255.91179798983,-147506.67184670828,-147344.1299610293,-145044.40367751167,-122190.68374522732
BCI,msg,28906.778628543,-187500.02235174447,-187500.02235174447,-159850.0874459848,-142218.9196609163,-147468.7632881121,-147316.59261186037,-145019.05679929935,-122188.35916380397
BCI,msg,28906.782381821,-187500.02235174447,-187500.02235174447,-159672.61459500965,-142002.21949842208,-147206.77849135143,-147177.1400782037,-144941.7644669729,-122099.73449703868
BCI,msg,28906.786407398,-187500.02235174447,-187500.02235174447,-159670.35706881966,-142011.2719549265,-147208.65603788567,-147187.0419009974,-144958.99766194794,-122084.9152904648
BCI,msg,28906.790515037,-187500.02235174447,-187500.02235174447,-159855.27305069842,-142235.25878611312,-147480.69911965122,-147329.84719632234,-145036.75938090796,-122178.23382356571
BCI,msg,28906.795356402,-187500.02235174447,-187500.02235174447,-159872.61800439574,-142247.1275624189,-147501.6650559503,-147334.25048998004,-145029.47271221553,-122196.96458541925
BCI,msg,28906.799410364,-187500.02235174447,-187500.02235174447,-159707.32685414873,-142042.20676925263,-147255.48294251953,-147201.81640408235,-144953.87911246766,-122118.80053505905
BCI,msg,28906.803408092,-187500.02235174447,-187500.02235174447,-159653.48150175592,-141988.04849243743,-147180.8281160388,-147171.5744938343,-144949.27465310987,-122079.52852005107
BCI,msg,28906.806476801,-187500.02235174447,-187500.02235174447,-159836.3858266337,-142212.72822770217,-147451.57479662597,-147315.4750246376,-145029.94209884907,-122168.30964902755
BCI,msg,28906.810495028,-187500.02235174447,-187500.02235174447,-159893.0922023168,-142272.69795807576,-147530.25293710863,-147351.64014716627,-145041.65441294367,-122207.42520182434
BCI,msg,28906.814463216,-187500.02235174447,-187500.02235174447,-159749.68340989156,-142091.5370692655,-147314.3127339259,-147234.02526784246,-144972.18519117657,-122143.25334349315
BCI,msg,28906.818511324,-187500.02235174447,-187500.02235174447,-159649.8828708986,-141979.97951268905,-147170.7921827784,-147166.94768273208,-144946.4136298196,-122083.2165578862
BCI,msg,28906.822540483,-187500.02235174447,-187500.02235174447,-159814.50346881195,-142185.83907912244,-147416.9519444647,-147298.68886455166,-145021.89547084516,-122157.55845994454
BCI,msg,28906.827516982,-187500.02235174447,-187500.02235174447,-159908.82783041333,-142292.56865889655,-147551.1741699188,-147365.31941477294,-145051.60093922628,-122215.18125715033
BCI,msg,28906.831453453,-187500.02235174447,-187500.02235174447,-159790.67650922257,-142140.71090706717,-147372.36021427636,-147265.38476531324,-144989.28427568488,-122164.95688735925
BCI,msg,28906.834551209,-187500.02235174447,-187500.02235174447,-159650.26285055434,-141978.1243178993,-147169.45107811107,-147164.06430769735,-144941.42919080605,-122086.54696781003
BCI,msg,28906.838530873,-187500.02235174447,-187500.02235174447,-159788.88836966615,-142154.27841595156,-147377.0317288675,-147279.019329431,-145011.77013060692,-122146.27082899462
BCI,msg,28906.84257438,-187500.02235174447,-187500.02235174447,-159918.48378401803,-142304.6386009024,-147563.55703634705,-147374.1260020883,-145058.46292477404,-122220.03158569713
BCI,msg,28906.846593163,-187500.02235174447,-187500.02235174447,-159830.64142830868,-142188.565991946,-147429.13364519284,-147296.3642831283,-145006.56217414883,-122185.58754749151
BCI,msg,28906.851477684,-187500.02235174447,-187500.02235174447,-159662.3327925602,-141989.50135582703,-147184.1808777071,-147170.1886856781,-144942.32326058426,-122096.33703188147
BCI,msg,28906.85550198,-187500.02235174447,-187500.02235174447,-159756.2101192725,-142114.31349686545,-147328.50609165503,-147251.81725642888,-144995.40865366563,-122129.43996541978
BCI,msg,28906.858685698,-187500.02235174447,-187500.02235174447,-159913.58875198232,-142300.57058341152,-147557.92439674432,-147369.40978400825,-145054.90899740567,-122213.88485597192
BCI,msg,28906.862644879,-187500.02235174447,-187500.02235174447,-159861.86681531274,-142227.39097206487,-147475.49116319313,-147320.05713225092,-145019.2803167439,-122199.4903325427
BCI,msg,28906.866768686,-187500.02235174447,-187500.02235174447,-159684.25985387087,-142012.8142252939,-147212.92522107664,-147184.6502643407,-144949.3640600877,-122112.0279564891
BCI,msg,28906.870662674,-187500.02235174447,-187500.02235174447,-159728.69512184802,-142079.02009237054,-147285.12135566727,-147229.44316022913,-144983.7186913155,-122119.40403215933
BCI,msg,28906.874698729,-187500.02235174447,-187500.02235174447,-159908.0008158685,-142294.24503973068,-147548.2237396507,-147365.60998745085,-145055.06545961683,-122211.71673675976
BCI,msg,28906.878789668,-187500.02235174447,-187500.02235174447,-159889.4265162261,-142262.1255829484,-147516.14898635735,-147341.71597262812,-145031.86434887224,-122212.92373096035
BCI,msg,28906.883599188,-187500.02235174447,-187500.02235174447,-159706.701005304,-142039.18928375118,-147246.72105869307,-147198.3965871807,-144952.60506303373,-122124.79080257307
BCI,msg,28906.886555308,-187500.02235174447,-187500.02235174447,-159700.28605464532,-142043.50317043104,-147242.6977446911,-147205.12446226174,-144968.22893240798,-122108.69754656525
BCI,msg,28906.89053756,-187500.02235174447,-187500.02235174447,-159890.4770482155,-142274.64255984337,-147523.1227306274,-147351.99777507756,-145047.62232871322,-122203.06661165555
BCI,msg,28906.894571757,-187500.02235174447,-187500.02235174447,-159911.82296417034,-142291.29460946258,-147549.52014082912,-147360.17851354822,-145043.01786935545,-122225.26189389967
BCI,msg,28906.898545374,-187500.02235174447,-187500.02235174447,-159743.8943080776,-142082.8869441613,-147299.02414071848,-147226.51508170547,-144967.7595457744,-122150.07062555202
BCI,msg,28906.902701215,-187500.02235174447,-187500.02235174447,-159684.6398335266,-142022.44782715416,-147216.72501763405,-147192.07104349983,-144960.80815324883,-122109.41280238781
BCI,msg,28906.906652456,-187500.02235174447,-187500.02235174447,-159872.0368590399,-142252.827257255,-147494.08781457995,-147339.3243359714,-145043.0402210999,-122198.70802148677
BCI,msg,28906.911581192,-187500.02235174447,-187500.02235174447,-159931.17957486864,-142316.28385976361,-147577.14689697587,-147377.41170852326,-145055.02075612792,-122239.16467895088
BCI,msg,28906.914575705,-187500.02235174447,-187500.02235174447,-159786.49673300944,-142133.33483139693,-147359.17268504773,-147259.72977396607,-144986.8702872837,-122179.37376253292
BCI,msg,28906.918584979,-187500.02235174447,-187500.02235174447,-159677.0402404118,-142011.18254794867,-147203.26926747194,-147184.9408370186,-144956.36015610222,-122116.11832572441
BCI,msg,28906.922604745,-187500.02235174447,-187500.02235174447,-159844.8347860378,-142221.13248361737,-147453.36293618238,-147319.65480085072,-145034.16657855114,-122191.19783534978
BCI,msg,28906.926562524,-187500.02235174447,-187500.02235174447,-159946.71403726508,-142336.46748500675,-147597.330522219,-147393.01322615307,-145069.01294815695,-122254.56503088058
BCI,msg,28906.930634658,-187500.02235174447,-187500.02235174447,-159829.54619283037,-142185.72732040015,-147420.05883694396,-147294.57614357187,-145008.59618289425,-122209.43685882531
BCI,msg,28906.934645593,-187500.02235174447,-187500.02235174447,-159683.6340050261,-142016.5693183624,-147208.9466105636,-147189.56764812084,-144960.02584219287,-122132.05511952104
BCI,msg,28906.939598162,-187500.02235174447,-187500.02235174447,-159818.68324502508,-142189.1694890463,-147411.67693277323,-147301.34872214185,-145028.1316075482,-122187.12981785892
BCI,msg,28906.942591547,-187500.02235174447,-187500.02235174447,-159953.26309839048,-142345.89992116689,-147605.6006676675,-147400.5010605456,-145077.17133488314,-122263.48337691824
BCI,msg,28906.946564913,-187500.02235174447,-187500.02235174447,-159871.29925147287,-142236.59989078043,-147479.04509056153,-147328.7296090996,-145030.90322386066,-122237.62240858345
BCI,msg,28906.950584276,-187500.02235174447,-187500.02235174447,-159699.9507784785,-142033.80251333743,-147229.42080848466,-147200.92233430414,-144967.0666416963,-122151.38937847488
BCI,msg,28906.954660942,-187500.02235174447,-187500.02235174447,-159788.50839001042,-142152.5573316285,-147365.38647000628,-147278.50523930852,-145018.45330219905,-122180.2454805667
BCI,msg,28906.958718067,-187500.02235174447,-187500.02235174447,-159949.91033672218,-142343.93296765484,-147600.50446993168,-147399.22701111162,-145079.8982477067,-122265.76325485269
BCI,msg,28906.962729562,-187500.02235174447,-187500.02235174447,-159903.21754255504,-142277.03419650008,-147525.93905042877,-147354.18824603417,-145047.0411833574,-122257.00137102621
BCI,msg,28906.967648228,-187500.02235174447,-187500.02235174447,-159722.72720607845,-142059.50701946105,-147260.8026576999,-147216.25563100047,-144975.2697319114,-122170.74598917319
BCI,msg,28906.970712493,-187500.02235174447,-187500.02235174447,-159758.17707278457,-142115.31932536594,-147319.520690384,-147253.8512651743,-145005.735159604,-122171.4835967402
BCI,msg,28906.974616536,-187500.02235174447,-187500.02235174447,-159941.05904591788,-142334.70169719477,-147586.64638836938,-147393.10263313088,-145079.60767502876,-122264.46685367428
BCI,msg,28906.978655706,-187500.02235174447,-187500.02235174447,-159929.86082194577,-142311.41117947237,-147565.47928637022,-147375.26594105555,-145060.3851747972,-122271.66411538889
BCI,msg,28906.982735081,-187500.02235174447,-187500.02235174447,-159750.73394188096,-142092.3864355548,-147300.9687424861,-147235.4557794876,-144984.5233541159,-122189.94613766028
BCI,msg,28906.986733526,-187500.02235174447,-187500.02235174447,-159734.08189226175,-142084.80919418446,-147281.92505621017,-147233.98056435355,-144995.74392983245,-122167.0803030825
BCI,msg,28906.990778816,-187500.02235174447,-187500.02235174447,-159920.80836544136,-142312.2381940172,-147557.70087929975,-147377.25524631207,-145072.0974888918,-122255.30263844761
BCI,msg,28906.99566492,-187500.02235174447,-187500.02235174447,-159950.33501986685,-142338.18856932982,-147594.9835890512,-147392.25326684158,-145072.4551168031,-122283.19761552782
BCI,msg,28906.998697721,-187500.02235174447,-187500.02235174447,-159789.11188711072,-142137.02286923205,-147353.11536230033,-147264.33423332384,-145001.89065955766,-122215.2483123837
BCI,msg,28907.002665317,-187500.02235174447,-187500.02235174447,-159718.88270603213,-142064.08912707437,-147255.4605907751,-147220.79303512492,-144989.19486870707,-122167.32617227153
BCI,msg,28907.006744876,-187500.02235174447,-187500.02235174447,-159898.0319378414,-142285.63961811538,-147522.0274951491,-147360.55849320395,-145065.5931312553,-122247.07719648806
BCI,msg,28907.010770691,-187500.02235174447,-187500.02235174447,-159960.19213917162,-142353.0971828815,-147610.18277528082,-147400.52341229003,-145078.0430529169,-122287.42209522988
BCI,msg,28907.01471768,-187500.02235174447,-187500.02235174447,-159820.58314330378,-142176.07136679548,-147399.36112157837,-147286.77538475697,-145012.19481375156,-122231.6991963028
BCI,msg,28907.01953196,-187500.02235174447,-187500.02235174447,-159706.43278437053,-142047.66059489973,-147235.5004829765,-147208.2537064855,-144980.09770871376,-122166.16388155984
BCI,msg,28907.023700604,-187500.02235174447,-187500.02235174447,-159866.09129501478,-142248.35690836393,-147474.28416899254,-147335.81511209192,-145053.07615436031,-122232.83913527003
BCI,msg,28907.026717007,-187500.02235174447,-187500.02235174447,-159967.76938054198,-142364.31775859807,-147619.72697016323,-147407.8994879603,-145085.21796288705,-122292.69710692133
BCI,msg,28907.029794067,-187500.02235174447,-187500.02235174447,-159856.18947222107,-142219.94784116125,-147450.23369195865,-147314.022161248,-145027.61751742574,-122251.34637967902
BCI,msg,28907.034773207,-187500.02235174447,-187500.02235174447,-159705.2481419144,-142044.55370242044,-147231.83479688584,-147204.40920643916,-144975.73911854497,-122170.81304440655
BCI,msg,28907.038757009,-187500.02235174447,-187500.02235174447,-159830.8202422643,-142206.5144427436,-147421.24347940012,-147308.3224664119,-145038.81574139785,-122217.57289380705
BCI,msg,28907.042823154,-187500.02235174447,-187500.02235174447,-159967.9034910087,-142366.24000862121,-147618.5423277071,-147409.1511856498,-145088.59307629982,-122293.18884529936
BCI,msg,28907.046843473,-187500.02235174447,-187500.02235174447,-159890.92408310462,-142262.5279143486,-147498.82638440447,-147341.1795307612,-145044.35897402276,-122269.853624088
BCI,msg,28907.051703218,-187500.02235174447,-187500.02235174447,-159718.90505777657,-142058.34472874936,-147247.39161102672,-147212.61229665426,-144980.25417092492,-122183.97822189072
BCI,msg,28907.054737933,-187500.02235174447,-187500.02235174447,-159795.30332032483,-142163.3979276893,-147366.97344386263,-147279.75693699802,-145024.01888656843,-122202.75368723318
BCI,msg,28907.057771596,-187500.02235174447,-187500.02235174447,-159957.82285425937,-142356.36053757198,-147603.7454728777,-147401.2386681126,-145085.55323905387,-122286.70683940731
BCI,msg,28907.062736153,-187500.02235174447,-187500.02235174447,-159918.66259797366,-142297.8883740769,-147538.74660000164,-147362.90542637176,-145057.5912067403,-122282.77293238317
BCI,msg,28907.0667421,-187500.02235174447,-187500.02235174447,-159741.03328478735,-142082.79753718348,-147276.15830614071,-147227.45385497258,-144987.9208192731,-122199.6914982428
BCI,msg,28907.070811199,-187500.02235174447,-187500.02235174447,-159767.5201019669,-142127.97041272765,-147321.95703052962,-147257.8075239429,-145014.00530505244,-122194.39413480689
